"Dr. Toy S.      Holland, MD","www.visionfirsteyecenter.com"
"Dr. Kye L.      Mansfield, MD","www.visionfirsteyecenter.com"
"Dr. Lori Akridge      Mcstoots, MD","www.webeca.com"
"Dr. Elizabeth A.      Steele, MD","www.Uabmedicine.org"
"Dr. Brian D.      Baxter, MD","www.maynorandmitchell.com"
"Dr. Brian D.      Baxter, MD","www.MaynorandMitchell.com"
"Dr. Kelly A.      Blount, MD","www.gadsdeneye.com"
"Dr. Michael J.      Carboni, MD","www.webeca.com"
"Dr. Hillary Carney      Smith, MD","www.visionamerica-bham.com"
"Dr. Hillary Carney      Smith, MD","www.eyehealthpartners.com"
"Dr. James Robert      Nobles Jr, MD","www.alexcityeye.com"
"Dr. Jacob A.      Ivey, MD","www.meridianeyecarems.com"
"Dr. Josh D.      Kinsley, MD","www.Kaziophthalmology.com"
"Dr. Joseph Anthony      Schnorbus, MD","www.Alabamaeyeclinic.com"
"Dr. Hillary Carney      Smith, MD","www.visionamerica-bham.com"
"Dr. Hillary Carney      Smith, MD","www.eyehealthpartners.com"
"Dr. Michael J.      Carboni, MD","www.webeca.com"
"Dr. Gary C.      Few, MD","www.eyecaremadison.com"
"Dr. Jill A.      Helton, MD","www.eyehealthpartners.com"
"Dr. James W.      Bedsole, MD","www.drbedsole.com"
"Dr. Rebecca J.      Doss, MD","www.visionfirst.info"
"Dr. Rebecca J.      Doss, MD","www.visionfirsteyecenter.com"
"Dr. Victoria Hollis      Hines, MD","www.webeca.com"
"Dr. Gregroy A.      Hively, MD","www.webeca.com"
"Dr. Mark D.      Mcclintock, MD","www.visionfirst.info"
"Dr. Mark D.      Mcclintock, MD","www.visionfirsteyecenter.com"
"Dr. Kayla Lea      Thomason, MD","www.Uabmedicine.org"
"Dr. Jennifer M.      Bailey-Martin, MD","www.eyesurgerycenterna.com"
"Dr. Brian D.      Baxter, MD","www.maynorandmitchell.com"
"Dr. Brian D.      Baxter, MD","www.MaynorandMitchell.com"
"Dr. Megan M.      Evans, MD","www.athenseyeclinic.com"
"Dr. David A.      Lee, MD","www.webeca.com"
"Dr. Jennifer B.      Martin, MD","www.MaynorandMitchell.com"
"Dr. Kenneth R.      Moultrie, MD","www.webeca.com"
"Dr. Lawrence N.      Nicastro, MD","www.webeca.com"
"Dr. Benjamin Edward      Pendergrass, MD","www.webeca.com"
"Dr. Robert Rush      Sandlin, MD","www.athenseyeclinic.com"
"Dr. Michael Joseph      St Peter, MD","www.webeca.com"
"Dr. Kristin S.      Sullins, MD","www.webeca.com"
"Dr. William H.      Sullins, MD","www.webeca.com"
"Dr. Chris Dewayne      Teichmiller, MD","www.Innovative-EyeCare.com"
"Dr. Paul F.      Vandiver, MD","www.schaeffereyecenter.com"
"Dr. John A.      Walters, MD","www.webeca.com"
"Dr. Mary T.      Watson, MD","www.webeca.com"
"Dr. Stephen M.      Gross, MD","www.southernvisionassociates.com"
"Dr. David J.      Helton, MD","www.southernvisionassociates.com"
"Dr. William G.      Mcinnish, MD","www.webeca.com"
"Dr. Tiffany M.      Rhyne, MD","www.whatleyeyecare.com"
"Dr. Russell Lee      Whatley, MD","www.whatleyeyecare.com"
"Dr. Tara S.      Festa, MD","www.eyehealthpartners.com"
"Dr. Gregory R.      Jackson, MD","www.premiermedicalgrp.com"
"Dr. Benjamin Franklin      King IV, MD","www.premiermedicalgrp.com"
"Dr. Ollie       Powe III, MD","www.franklinprimary.org"
"Dr. Linda E.      Slade, MD","www.vp2020.com"
"Dr. Linda E.      Slade, MD","www.vp2020.com"
"Dr. Sarah Martin      Small, MD","www.vp2020.com"
"Dr. Trinh T.      Vo-Nguyen, MD","www.vp2020.com"
"Dr. Timothy Bryant      White, MD","www.vp2020.com"
"Dr. Timothy Bryant      White, MD","www.vp2020.com"
"Dr. Karl J.      Whiting, MD","www.franklinprimary.org"
"Dr. Sarah Elise      Clark, MD","www.visionfirsteyecenter.com"
"Dr. Sarah Elise      Clark, MD","www.visionfirst.info"
"Dr. Debra Hill      Brown, MD","www.webeca.com"
"Dr. Angela       Cherniak, MD","www.southerneyegroupal.com"
"Dr. Ayesha C.      Kidd, MD","www.southerneyegroupal.com"
"Dr. Jeffery Alexander      Morrow, MD","www.premiermedicalgrp.com"
"Dr. James Daniel      Wilder III, MD","www.southernigroupal.com"
"Dr. James Daniel      Wilder III, MD","www.southerneyegroupal.com"
"Dr. Tammy D.      Wallace","www.myfamilyeyecenter.com"
"Dr. Ruchi P.      Gandhi, MD","www.griffineyeclinic.com"
"Dr. Lauren N.      Stirling, MD","www.eyehealthpartners.com"
"Dr. Angela       Cherniak, MD","www.southerneyegroupal.com"
"Dr. Ayesha C.      Kidd, MD","www.southerneyegroupal.com"
"Dr. James Daniel      Wilder III, MD","www.southernigroupal.com"
"Dr. James Daniel      Wilder III, MD","www.southerneyegroupal.com"
"Dr. Martin L.      Habel, MD","www.drhabel.com"
"Dr. Ambra T.      Glass, MD","www.webeca.com"
"Dr. Norman C.      Johnson, MD","www.webeca.com"
"Dr. Jennifer M.      Bailey-Martin, MD","www.eyesurgerycenterna.com"
"Dr. Brian D.      Baxter, MD","www.maynorandmitchell.com"
"Dr. Brian D.      Baxter, MD","www.MaynorandMitchell.com"
"Dr. Paul F.      Vandiver, MD","www.schaeffereyecenter.com"
"Dr. Robert E.      Edge, MD","www.premiermedicalgrp.com"
"Dr. Michael B.      Bradford, MD","www.onlinemep.com"
"Dr. Michael B.      Bradford, MD","www.onlinemep.com"
"Dr. Lisa B.      Daniel, MD","www.montgomerylasik.net"
"Dr. Benjamin F.      Harris, MD","www.webeca.com"
"Dr. Fredrick J.      Jackson, MD","www.webeca.com"
"Dr. Tyler George      Mcfaden, MD","www.onlinemep.com"
"Dr. Timothy M.      Meadows, MD","www.onlinemep.com"
"Dr. Timothy M.      Meadows, MD","www.onlinemep.com"
"Dr. Michael Brandon      Mull, MD","www.montgomerylasik.net"
"Dr. Richard M.      Murphy, MD","www.eyes-itec.com"
"Dr. Richard M.      Murphy, MD","www.eyes-itec.com"
"Dr. Patrick A.      Rossi, MD","www.webeca.com"
"Dr. Ashley Hooks      Ware, MD","www.eyes-itec.com"
"Dr. Timothy M.      Meadows, MD","www.onlinemep.com"
"Dr. Timothy M.      Meadows, MD","www.onlinemep.com"
"Dr. Ayesha C.      Kidd, MD","www.southerneyegroupal.com"
"Dr. Elizabeth A.      Steele, MD","www.Uabmedicine.org"
"Dr. Paul Dennis      Batson, MD","www.eyehealthpartners.com"
"Dr. Paul Dennis      Batson, MD","www.eyehealthpartners.com"
"Dr. Stephanie B.      Bedsole, MD","www.daviseyeclinic.com"
"Dr. Rose M.      Betz, MD","www.webeca.com"
"Dr. Jimmie Jean      Corley, MD","www.webeca.com"
"Dr. Michelle       Langkawel, MD","www.nroeyes.com"
"Dr. Morgan Christine      Meeks, MD","www.webeca.com"
"Dr. Nicole M.      Mills, MD","www.eyecaregrouptn.com"
"Visionworks   Columbus Park Crossing, 0","Request Appointment"
"Visionworks   Columbus Park Crossing, 0","Visit Website"
"Visionworks   Columbus Park Crossing, 0","Request Appointment"
"Visionworks   Columbus Park Crossing, 0","www.visionworks.com"
"Visionworks   Columbus Park Crossing, 0","Visit Website"
"Dr. Jack Benjamin      Brumberg Jr, MD","www.directopticalcenter.com"
"Dr. Timothy Adkins      Ross, MD","www.PrecisionOpticalClinic.com"
"Dr. Mark P.      Smith, MD","www.wgecc.com"
"Dr. Lakesha Tamia      Story, MD","www.PrecisionOpticalClinic.com"
"Dr. Patrick A.      Rossi, MD","www.webeca.com"
"Dr. Tara S.      Festa, MD","www.eyehealthpartners.com"
"Dr. Michael B.      Bradford, MD","www.onlinemep.com"
"Dr. Michael B.      Bradford, MD","www.onlinemep.com"
"Dr. Fredrick J.      Jackson, MD","www.webeca.com"
"Dr. Tyler George      Mcfaden, MD","www.onlinemep.com"
"Dr. Timothy M.      Meadows, MD","www.onlinemep.com"
"Dr. Timothy M.      Meadows, MD","www.onlinemep.com"
"Dr. Richard M.      Murphy, MD","www.eyes-itec.com"
"Dr. Richard M.      Murphy, MD","www.eyes-itec.com"
"Dr. Ashley Hooks      Ware, MD","www.eyes-itec.com"
"Dr. Thomas A.      Dunn, MD","www.myfamilyeyecenter.com"
"Dr. Mary Katherine      Moring","www.myfamilyeyecenter.com"
"Dr. Samara D.      Perryman","www.myfamilyeyecenter.com"
"Dr. Tammy D.      Wallace","www.myfamilyeyecenter.com"
"Dr. Jack Benjamin      Brumberg Jr, MD","www.directopticalcenter.com"
"Visionworks   Fountain Square, 0","Request Appointment"
"Visionworks   Fountain Square, 0","Visit Website"
"Visionworks   Fountain Square, 0","Request Appointment"
"Visionworks   Fountain Square, 0","www.visionworks.com"
"Visionworks   Fountain Square, 0","Visit Website"
"Visionworks   North Scottsdale, 0","Request Appointment"
"Visionworks   North Scottsdale, 0","Visit Website"
"Visionworks   North Scottsdale, 0","Request Appointment"
"Visionworks   North Scottsdale, 0","www.visionworks.com"
"Visionworks   North Scottsdale, 0","Visit Website"
"Visionworks   Paradise Valley Mall, 0","Request Appointment"
"Visionworks   Paradise Valley Mall, 0","Visit Website"
"Visionworks   Paradise Valley Mall, 0","Request Appointment"
"Visionworks   Paradise Valley Mall, 0","www.visionworks.com"
"Visionworks   Paradise Valley Mall, 0","Visit Website"
"Jared T.      Anderson","www.goodeyes.com"
"Visionworks   Arrowhead Towne Center, 0","Request Appointment"
"Visionworks   Arrowhead Towne Center, 0","Visit Website"
"Visionworks   Arrowhead Towne Center, 0","Request Appointment"
"Visionworks   Arrowhead Towne Center, 0","www.visionworks.com"
"Visionworks   Arrowhead Towne Center, 0","Visit Website"
"Dr. Joshua C.      Baker","www.mwuclinics.com"
"Dr. Stuart G.      Bark, MD","www.visionsource-familyeyecarescottsdale.com"
"Visionworks   Surprise Marketplace, 0","Request Appointment"
"Visionworks   Surprise Marketplace, 0","Visit Website"
"Visionworks   Surprise Marketplace, 0","Request Appointment"
"Visionworks   Surprise Marketplace, 0","www.visionworks.com"
"Visionworks   Surprise Marketplace, 0","Visit Website"
"Dr. Thelma G.      Barnes, MD","www.Mayoclinic.org"
"Dr. Thelma G.      Barnes, MD","www.Mayoclinic.org"
"Dana D.      Bates","www.drbrems.com"
"Dana D.      Bates","www.arizonaeyes.net"
"Rebecca A.      Berry","www.goodeyes.com"
"Dr Timothy       Bradshaw, OD","www.sweye.com"
"Dr. Richard Steven      Bratt, MD","www.nationwidevision.com"
"Martin I.      Brussels","www.goodeyes.com"
"Martin I.      Brussels","www.goodeyes.com"
"Martin I.      Brussels","www.goodeyes.com"
"Visionworks   Christown Spectrum Mall, 0","Request Appointment"
"Visionworks   Christown Spectrum Mall, 0","Visit Website"
"Visionworks   Christown Spectrum Mall, 0","Request Appointment"
"Visionworks   Christown Spectrum Mall, 0","www.visionworks.com"
"Visionworks   Christown Spectrum Mall, 0","Visit Website"
"Dr. Robert       Cook, MD","www.horizonlaservision.com"
"David M.      Coulson","www.goodeyes.com"
"Dr. Misty Lynne      Cox, MD","www.fornaraeyecenter.com"
"Dr. William P.      Curran, MD","www.cigna.com"
"Dr. William P.      Curran, MD","www.cigna.com"
"Zeelane       Desai","www.goodeyes.com"
"Dr. Kevin M.      Donausky, MD","www.schwartzlaser.com"
"Debbie T.      Duong","www.goodeyes.com"
"Debbie T.      Duong","www.goodeyes.com"
"Debbie T.      Duong","www.goodeyes.com"
"Dr. Rachel       Earl, MD","www.Lasikplus.com"
"Dr. Kendra L.      Eck, MD","www.cigna.com"
"Fred       Fisch","www.primeyecare.com"
"Dr. Andrew James      Frank III","www.centralphoenixeyecarepllc.com"
"Beth A.      Frankel","www.FamilyEyecareOfGlendale.com"
"Dr. Melissa L.      Gabriel","www.opticalexpressionsaz.com"
"Dr. Navdeep S.      Gill, MD","www.cigna.com"
"Dr. Navdeep S.      Gill, MD","www.cigna.com"
"Dr. Jeffrey L.      Girardin, MD","www.horizonlaservision.com"
"Dr. Jeffrey L.      Girardin, MD","www.horizonlaservision.com"
"Dejana       Grk","www.abckidseyes.com"
"Michael R.      Hanley","www.goodeyes.com"
"Michael R.      Hanley","www.goodeyes.com"
"Michael R.      Hanley","www.goodeyes.com"
"Dr. Kim       Hardin, MD","www.visionsource-familyeyecarescottsdale.com"
"Dr. Kevin M.      Huff, MD","www.tozereyecenter.com"
"Dr. Sarah       Huff, MD","www.mwuclinics.com"
"Dr. Derek Paul      Jacobsen, MD","www.horizonlaservision.com"
"Dr. Derek Paul      Jacobsen, MD","www.horizonlaservision.com"
"Dr. Derek Paul      Jacobsen, MD","www.horizonlaservision.com"
"Dr. Michael Lee      Johnson, MD","www.cignamedicalgroup.com"
"Thomas J.      Johnson","www.goodeyes.com"
"Thomas J.      Johnson","www.goodeyes.com"
"Dr. Richard J.      Kalina, MD","www.arizonalasikvision.com"
"Dr. Richard J.      Kalina, MD","www.arizonalasikvision.com"
"Dr. Richard J.      Kalina, MD","www.arizonalasik.com"
"David A.      Kaplan","www.FamilyEyecareOfGlendale.com"
"Dr. Eric R.      Kawulok, MD","www.Mayoclinic.org"
"Dr. Pierce E.      Kenworthy","www.mwuclinics.com"
"Jason M.      Klepfisz","www.primeyecare.com"
"Jason M.      Klepfisz","www.primeyecare.com"
"Dr. Justin L.      Kohls, MD","www.visionsource-drkohls.com"
"Dr. Michelle A.      Kohls, MD","www.visionsource-drkohls.com"
"Dr. Steven D.      Kopp, MD","www.kokopellieyecare.com"
"Dr. Steven D.      Kopp, MD","www.kokopellieyecare.com"
"Dr. Jennifer       Koster","www.centralphoenixeyecarepllc.com"
"Michael W.      Lamb","www.goodeyes.com"
"Dr. Paula A.      Luke, MD","www.pacificu.edu"
"Dr. Armanae Amanda      Mancha, MD","www.visionsource-familyeyecarescottsdale.com"
"Dawn M.      Martin","www.primeyecare.com"
"Michael J.      Martin","www.goodeyes.com"
"Dr. Stephanie M.      Mastores","www.centralphoenixeyecarepllc.com"
"Mary K.      McGehee","www.primeyecare.com"
"Jacob R.      Miller","www.Arizonaeyes.net"
"Dr. Tara M.      Miller, MD","www.arrowheadeyecenter.com"
"Dr. Tara M.      Miller, MD","www.arrowheadeyecenter.com"
"Dr. James B.      Mowbray, MD","www.Mayoclinic.org"
"Dr. James B.      Mowbray, MD","www.Mayoclinic.org"
"Dr. Lynne Patrice      Noon, MD","www.viewfinderlowvision.com"
"Dr. Lynne Patrice      Noon, MD","www.viewfinderlowvision.com"
"Dr. Kenneth William      Odaniel, MD","www.tatumeyecare.com"
"Dr. Kenneth William      Odaniel, MD","www.eyecarearizona.com"
"Dr. Kaci M Kramer      Oldroyd, MD","www.horizonlaservision.com"
"Dr. Kaci M Kramer      Oldroyd, MD","www.horizonlaservision.com"
"Christina       Olivetti","www.goodeyes.com"
"Christina       Olivetti","www.goodeyes.com"
"Dr. Kaila M.      Osmotherly","www.mwuclinics.com"
"Dr. Robert B.      Pinkert, MD","www.goodeyes.com"
"Jeffrey G.      Pyritz","www.primeyecare.com"
"Cody       Quarnberg","www.azeyemd.com"
"Cody       Quarnberg","www.arizonaeyes.net"
"Dr. Kristi Lyn      Rhodes, MD","www.schwartzlaser.com"
"Dr. David T.      Rockwell, MD","www.horizonlaservision.com"
"Dr. David T.      Rockwell, MD","www.horizonlaservision.com"
"Dr. David T.      Rockwell, MD","www.horizonlaservision.com"
"Michael R.      Rollins","www.southwesterneyecenter.com"
"William       Schiff","www.goodeyes.com"
"Dr. Carey Mcneill      Shifrin, MD","www.2020image.com"
"Dr. Donald J.      Siegel, MD","www.scweyecare.com"
"Dr. Gina Denise      Simmons, MD","www.precisioneyecareaz.com"
"Bradley J.      Smith","www.primeyecare.com"
"Christina M.      Sorenson","www.eyesarizona.com"
"Brian       Stephens","www.goodeyes.com"
"John R.      Tanner","www.eyetecheyes.com"
"Dr. Sarah Y.      Thomas, MD","www.mwuclinics.com"
"David R.      Toland","www.northwestvalleyeyecare.com"
"Dr. Bradley J.      Walker, MD","www.sweye.com"
"Dr. Bradley J.      Walker, MD","www.sweye.com"
"Dr. Scott B.      Wayment, MD","www.Lasikplus.com"
"Dr. Mark A.      Yates, MD","www.illinoiseye.com"
"Dr. Mark A.      Yates, MD","www.QuantumVisionCenter.com"
"Dr. Thuy Ngoc      Yath, MD","www.2020imageimage.com"
"Dr. Vladimir V.      Yevseyenkov","www.mwuclinics.com"
"Visionworks   QC District, 0","Request Appointment"
"Visionworks   QC District, 0","Visit Website"
"Visionworks   QC District, 0","Request Appointment"
"Visionworks   QC District, 0","www.visionworks.com"
"Visionworks   QC District, 0","Visit Website"
"Visionworks   Superstition Gateway, 0","Request Appointment"
"Visionworks   Superstition Gateway, 0","Visit Website"
"Visionworks   Superstition Gateway, 0","Request Appointment"
"Visionworks   Superstition Gateway, 0","www.visionworks.com"
"Visionworks   Superstition Gateway, 0","Visit Website"
"Visionworks   Chandler Fashion, 0","Request Appointment"
"Visionworks   Chandler Fashion, 0","Visit Website"
"Visionworks   Chandler Fashion, 0","Request Appointment"
"Visionworks   Chandler Fashion, 0","www.visionworks.com"
"Visionworks   Chandler Fashion, 0","Visit Website"
"Dr. Frank Mcallister      Akers II","www.akerseyedoc.com"
"Jared T.      Anderson","www.goodeyes.com"
"Visionworks   San Tan Village, 0","Request Appointment"
"Visionworks   San Tan Village, 0","Visit Website"
"Visionworks   San Tan Village, 0","Request Appointment"
"Visionworks   San Tan Village, 0","www.visionworks.com"
"Visionworks   San Tan Village, 0","Visit Website"
"Visionworks   Chandler, 0","Request Appointment"
"Visionworks   Chandler, 0","Visit Website"
"Visionworks   Chandler, 0","Request Appointment"
"Visionworks   Chandler, 0","www.visionworks.com"
"Visionworks   Chandler, 0","Visit Website"
"Dana D.      Bates","www.drbrems.com"
"Dana D.      Bates","www.arizonaeyes.net"
"Rebecca A.      Berry","www.goodeyes.com"
"Martin I.      Brussels","www.goodeyes.com"
"Martin I.      Brussels","www.goodeyes.com"
"Martin I.      Brussels","www.goodeyes.com"
"Visionworks   Superstition Springs, 0","Request Appointment"
"Visionworks   Superstition Springs, 0","Visit Website"
"Visionworks   Superstition Springs, 0","Request Appointment"
"Visionworks   Superstition Springs, 0","www.visionworks.com"
"Visionworks   Superstition Springs, 0","Visit Website"
"Chad D.      Burton","www.sweye.com"
"Chad D.      Burton","www.sweye.com"
"Dr. Christopher C.      Carpenter, MD","www.visionsource-sevilleeye.com"
"Dr. Francisco L.      Chacon","www.opticalexpressionsaz.com"
"Dr. Inning       Chen Walter, MD","www.osandp.com"
"Dr. Trina Lau      Cheng, MD","www.goldcanyoneyecenter.com"
"Dr. Warren H.      Chue, MD","www.ArizonaEyeConsultants.com"
"David M.      Coulson","www.goodeyes.com"
"Dr. William A.      Crum, MD","www.invisioneyecareaz.com"
"Dr. Amy R.      Crump, MD","www.swhec.com"
"Zeelane       Desai","www.goodeyes.com"
"Visionworks   Dobson Shores, 0","Request Appointment"
"Visionworks   Dobson Shores, 0","Visit Website"
"Visionworks   Dobson Shores, 0","Request Appointment"
"Visionworks   Dobson Shores, 0","www.visionworks.com"
"Visionworks   Dobson Shores, 0","Visit Website"
"Debbie T.      Duong","www.goodeyes.com"
"Debbie T.      Duong","www.goodeyes.com"
"Debbie T.      Duong","www.goodeyes.com"
"Dr. Darren Eugene      Elg, MD","www.queencreekeyecare.com"
"Lisa       Field-Sherlock, OD","www.sweye.com"
"Fred       Fisch","www.primeyecare.com"
"Dr. Robert B.      Giles, MD","www.visionsource-sevilleeye.com"
"Michael R.      Hanley","www.goodeyes.com"
"Michael R.      Hanley","www.goodeyes.com"
"Michael R.      Hanley","www.goodeyes.com"
"Dr. Christopher Grant      Heetland, MD","www.insightoneyes.com"
"James T.      Hooper","www.sweye.com"
"Dr. Kevin M.      Huff, MD","www.tozereyecenter.com"
"Thomas J.      Johnson","www.goodeyes.com"
"Thomas J.      Johnson","www.goodeyes.com"
"Dr. Richard J.      Kalina, MD","www.arizonalasikvision.com"
"Dr. Richard J.      Kalina, MD","www.arizonalasikvision.com"
"Dr. Richard J.      Kalina, MD","www.arizonalasik.com"
"Dr. Charles E.      Kesner, MD","www.2020image.com"
"Dr. Maury M.      Kessler, MD","www.visionsource-eyecareplusaz.com"
"Dr. John       Ketcher, MD","www.lasereyecenteraz.com"
"Jason M.      Klepfisz","www.primeyecare.com"
"Jason M.      Klepfisz","www.primeyecare.com"
"Dr. Candria E.      Krywko, MD","www.eyesonhayden.com"
"Michael W.      Lamb","www.goodeyes.com"
"Dr. Nancy Nan-Yin      Liaw, MD","www.visionsource-agaveeyecare.com"
"Dawn M.      Martin","www.primeyecare.com"
"Michael J.      Martin","www.goodeyes.com"
"Dr. Jason D.      Mccord, MD","www.2020image.com"
"Dr. Daniel T.      Mcgehee, MD","www.swhec.com"
"Dr. Daniel T.      Mcgehee, MD","www.swhec.com"
"Mary K.      McGehee","www.primeyecare.com"
"Jacob R.      Miller","www.Arizonaeyes.net"
"Dr. Tara M.      Miller, MD","www.arrowheadeyecenter.com"
"Dr. Tara M.      Miller, MD","www.arrowheadeyecenter.com"
"Dr. Neeka G.      Najmi, MD","www.cigna.com"
"Dr. Lynne Patrice      Noon, MD","www.viewfinderlowvision.com"
"Dr. Lynne Patrice      Noon, MD","www.viewfinderlowvision.com"
"Dr. Kenneth William      Odaniel, MD","www.tatumeyecare.com"
"Dr. Kenneth William      Odaniel, MD","www.eyecarearizona.com"
"Christina       Olivetti","www.goodeyes.com"
"Christina       Olivetti","www.goodeyes.com"
"Kristia       Owens, OD","www.sweye.com"
"Matthew D.      Palmer","www.sweye.com"
"Matthew D.      Palmer","www.sweye.com"
"Barry J.      Pasco","www.sweye.com"
"Barry J.      Pasco","www.sweye.com"
"Dr. John M.      Peterson, MD","www.2020image.com"
"Jeffrey G.      Pyritz","www.primeyecare.com"
"Cody       Quarnberg","www.azeyemd.com"
"Cody       Quarnberg","www.arizonaeyes.net"
"Dr. Kirk T.      Reed, MD","www.queencreekeyecare.com"
"Dr. Joseph M.      Reitano, MD","www.eyecareprofessionalsaz.com"
"Michael R.      Rollins","www.southwesterneyecenter.com"
"Arlynn       Roper, OD","www.sweye.com"
"Dr. Victor M.      Rosen, MD","www.cignamedicalgroup.com"
"Dr. Andrew D.      Roubos, MD","www.eyecarearizona.com"
"Dr. Andrew D.      Roubos, MD","www.eyecarearizona.com"
"William       Schiff","www.goodeyes.com"
"Dr. Alex Jonathan      Smith, MD","www.cigna.com"
"Dr. Alex Jonathan      Smith, MD","www.cignamedicalgroup.com"
"Bradley J.      Smith","www.primeyecare.com"
"Christina M.      Sorenson","www.eyesarizona.com"
"Dr. David Ray      Stacy, MD","www.the-eye-center.org"
"Stephen L.      Stahl","www.sweye.com"
"Stephen L.      Stahl","www.sweye.com"
"Brian       Stephens","www.goodeyes.com"
"Visionworks   Tempe Marketplace, 0","Request Appointment"
"Visionworks   Tempe Marketplace, 0","Visit Website"
"Visionworks   Tempe Marketplace, 0","Request Appointment"
"Visionworks   Tempe Marketplace, 0","www.visionworks.com"
"Visionworks   Tempe Marketplace, 0","Visit Website"
"Visionworks   The Pavilions at Talking Stick, 0","Request Appointment"
"Visionworks   The Pavilions at Talking Stick, 0","Visit Website"
"Visionworks   The Pavilions at Talking Stick, 0","Request Appointment"
"Visionworks   The Pavilions at Talking Stick, 0","www.visionworks.com"
"Visionworks   The Pavilions at Talking Stick, 0","Visit Website"
"Dr. Shane W.      Theobald, MD","www.cignamedicalgroup.com"
"Taylor G.      Thompson","www.sweye.com"
"Taylor G.      Thompson","www.sweye.com"
"Dr. Terry Lance      Williams, MD","www.visionsource-sevilleeye.com"
"Dr. Alma D.      Yamamoto, OD","Visit Website"
"Visionworks   Palm Valley Pavilions West, 0","Request Appointment"
"Visionworks   Palm Valley Pavilions West, 0","Visit Website"
"Visionworks   Palm Valley Pavilions West, 0","Request Appointment"
"Visionworks   Palm Valley Pavilions West, 0","www.visionworks.com"
"Visionworks   Palm Valley Pavilions West, 0","Visit Website"
"Visionworks   Ahwatukee Foothills Towne Center, 0","Request Appointment"
"Visionworks   Ahwatukee Foothills Towne Center, 0","Visit Website"
"Visionworks   Ahwatukee Foothills Towne Center, 0","Request Appointment"
"Visionworks   Ahwatukee Foothills Towne Center, 0","www.visionworks.com"
"Visionworks   Ahwatukee Foothills Towne Center, 0","Visit Website"
"Dr. David J.      Anderson, MD","www.fpsaz.com"
"Jared T.      Anderson","www.goodeyes.com"
"Dana D.      Bates","www.drbrems.com"
"Dana D.      Bates","www.arizonaeyes.net"
"Rebecca A.      Berry","www.goodeyes.com"
"Martin I.      Brussels","www.goodeyes.com"
"Martin I.      Brussels","www.goodeyes.com"
"Martin I.      Brussels","www.goodeyes.com"
"Dr. Francisco L.      Chacon","www.opticalexpressionsaz.com"
"Dr. Inning       Chen Walter, MD","www.osandp.com"
"Dr. Tony P.      Cohn, MD","www.cignamedicalgroup.com"
"David M.      Coulson","www.goodeyes.com"
"Dr. William P.      Curran, MD","www.cigna.com"
"Dr. William P.      Curran, MD","www.cigna.com"
"Zeelane       Desai","www.goodeyes.com"
"Debbie T.      Duong","www.goodeyes.com"
"Debbie T.      Duong","www.goodeyes.com"
"Debbie T.      Duong","www.goodeyes.com"
